id,name,category,value,memo
91750,name_91750,C,970,"this is memo, with comma 91750"
91751,name_91751,B,787,memo_91751
91752,name_91752,B,190,memo_91752
91753,name_91753,B,862,memo_91753
91754,name_91754,A,530,memo_91754
91755,name_91755,B,396,memo_91755
91756,name_91756,C,236,memo_91756
91757,name_91757,A,875,memo_91757
91758,name_91758,C,715,memo_91758
91759,name_91759,C,795,memo_91759
91760,name_91760,C,942,"this is memo, with comma 91760"
91761,name_91761,B,694,memo_91761
91762,name_91762,C,548,memo_91762
91763,name_91763,A,332,memo_91763
91764,name_91764,B,939,memo_91764
91765,name_91765,A,116,memo_91765
91766,name_91766,A,845,memo_91766
91767,name_91767,A,641,memo_91767
91768,name_91768,A,780,memo_91768
91769,name_91769,B,701,memo_91769
91770,name_91770,A,292,"this is memo, with comma 91770"
91771,name_91771,A,59,memo_91771
91772,name_91772,B,921,memo_91772
91773,name_91773,C,699,memo_91773
91774,name_91774,C,82,memo_91774
91775,name_91775,C,146,memo_91775
91776,name_91776,A,428,memo_91776
91777,name_91777,A,57,memo_91777
91778,name_91778,B,869,memo_91778
91779,name_91779,C,863,memo_91779
91780,name_91780,C,998,"this is memo, with comma 91780"
91781,name_91781,A,204,memo_91781
91782,name_91782,A,119,memo_91782
91783,name_91783,A,827,memo_91783
91784,name_91784,C,981,memo_91784
91785,name_91785,B,530,memo_91785
91786,name_91786,C,472,memo_91786
91787,name_91787,C,714,memo_91787
91788,name_91788,B,842,memo_91788
91789,name_91789,C,722,memo_91789
91790,name_91790,C,687,"this is memo, with comma 91790"
91791,name_91791,B,932,memo_91791
91792,name_91792,A,700,memo_91792
91793,name_91793,C,158,memo_91793
91794,name_91794,C,632,memo_91794
91795,name_91795,B,30,memo_91795
91796,name_91796,A,611,memo_91796
91797,name_91797,B,815,memo_91797
91798,name_91798,C,780,memo_91798
91799,name_91799,A,343,memo_91799
91800,name_91800,A,485,"this is memo, with comma 91800"
91801,name_91801,C,378,memo_91801
91802,name_91802,A,368,memo_91802
91803,name_91803,C,961,memo_91803
91804,name_91804,C,602,memo_91804
91805,name_91805,C,81,memo_91805
91806,name_91806,A,575,memo_91806
91807,name_91807,C,335,memo_91807
91808,name_91808,B,884,memo_91808
91809,name_91809,A,127,memo_91809
91810,name_91810,C,307,"this is memo, with comma 91810"
91811,name_91811,A,569,memo_91811
91812,name_91812,B,982,memo_91812
91813,name_91813,B,954,memo_91813
91814,name_91814,B,905,memo_91814
91815,name_91815,B,124,memo_91815
91816,name_91816,C,356,memo_91816
91817,name_91817,C,929,memo_91817
91818,name_91818,C,466,memo_91818
91819,name_91819,C,553,memo_91819
91820,name_91820,C,441,"this is memo, with comma 91820"
91821,name_91821,A,124,memo_91821
91822,name_91822,A,365,memo_91822
91823,name_91823,B,569,memo_91823
91824,name_91824,C,509,memo_91824
91825,name_91825,C,278,memo_91825
91826,name_91826,C,464,memo_91826
91827,name_91827,B,388,memo_91827
91828,name_91828,B,573,memo_91828
91829,name_91829,A,224,memo_91829
91830,name_91830,C,434,"this is memo, with comma 91830"
91831,name_91831,B,66,memo_91831
91832,name_91832,B,552,memo_91832
91833,name_91833,C,646,memo_91833
91834,name_91834,A,80,memo_91834
91835,name_91835,A,717,memo_91835
91836,name_91836,C,27,memo_91836
91837,name_91837,C,16,memo_91837
91838,name_91838,A,414,memo_91838
91839,name_91839,B,426,memo_91839
91840,name_91840,C,205,"this is memo, with comma 91840"
91841,name_91841,C,873,memo_91841
91842,name_91842,A,639,memo_91842
91843,name_91843,A,706,memo_91843
91844,name_91844,B,889,memo_91844
91845,name_91845,A,301,memo_91845
91846,name_91846,B,23,memo_91846
91847,name_91847,C,347,memo_91847
91848,name_91848,B,345,memo_91848
91849,name_91849,A,109,memo_91849
91850,name_91850,A,345,"this is memo, with comma 91850"
91851,name_91851,B,333,memo_91851
91852,name_91852,A,815,memo_91852
91853,name_91853,A,745,memo_91853
91854,name_91854,A,47,memo_91854
91855,name_91855,A,138,memo_91855
91856,name_91856,A,166,memo_91856
91857,name_91857,B,123,memo_91857
91858,name_91858,C,724,memo_91858
91859,name_91859,B,568,memo_91859
91860,name_91860,B,59,"this is memo, with comma 91860"
91861,name_91861,C,327,memo_91861
91862,name_91862,B,790,memo_91862
91863,name_91863,C,629,memo_91863
91864,name_91864,B,190,memo_91864
91865,name_91865,A,506,memo_91865
91866,name_91866,B,805,memo_91866
91867,name_91867,B,780,memo_91867
91868,name_91868,B,795,memo_91868
91869,name_91869,B,965,memo_91869
91870,name_91870,C,903,"this is memo, with comma 91870"
91871,name_91871,C,988,memo_91871
91872,name_91872,A,265,memo_91872
91873,name_91873,A,698,memo_91873
91874,name_91874,B,351,memo_91874
91875,name_91875,A,363,memo_91875
91876,name_91876,C,987,memo_91876
91877,name_91877,C,700,memo_91877
91878,name_91878,A,502,memo_91878
91879,name_91879,A,659,memo_91879
91880,name_91880,A,694,"this is memo, with comma 91880"
91881,name_91881,C,953,memo_91881
91882,name_91882,B,955,memo_91882
91883,name_91883,C,504,memo_91883
91884,name_91884,B,405,memo_91884
91885,name_91885,C,595,memo_91885
91886,name_91886,C,856,memo_91886
91887,name_91887,A,44,memo_91887
91888,name_91888,B,893,memo_91888
91889,name_91889,C,620,memo_91889
91890,name_91890,C,341,"this is memo, with comma 91890"
91891,name_91891,A,98,memo_91891
91892,name_91892,A,781,memo_91892
91893,name_91893,B,70,memo_91893
91894,name_91894,A,868,memo_91894
91895,name_91895,A,97,memo_91895
91896,name_91896,B,49,memo_91896
91897,name_91897,A,483,memo_91897
91898,name_91898,B,14,memo_91898
91899,name_91899,A,327,memo_91899
91900,name_91900,B,154,"this is memo, with comma 91900"
91901,name_91901,C,524,memo_91901
91902,name_91902,B,406,memo_91902
91903,name_91903,B,28,memo_91903
91904,name_91904,A,455,memo_91904
91905,name_91905,A,717,memo_91905
91906,name_91906,C,232,memo_91906
91907,name_91907,B,921,memo_91907
91908,name_91908,C,702,memo_91908
91909,name_91909,B,885,memo_91909
91910,name_91910,A,950,"this is memo, with comma 91910"
91911,name_91911,A,801,memo_91911
91912,name_91912,A,796,memo_91912
91913,name_91913,A,565,memo_91913
91914,name_91914,A,8,memo_91914
91915,name_91915,B,135,memo_91915
91916,name_91916,B,72,memo_91916
91917,name_91917,B,586,memo_91917
91918,name_91918,A,188,memo_91918
91919,name_91919,A,647,memo_91919
91920,name_91920,B,566,"this is memo, with comma 91920"
91921,name_91921,A,424,memo_91921
91922,name_91922,A,228,memo_91922
91923,name_91923,B,353,memo_91923
91924,name_91924,B,713,memo_91924
91925,name_91925,A,181,memo_91925
91926,name_91926,B,320,memo_91926
91927,name_91927,B,993,memo_91927
91928,name_91928,B,989,memo_91928
91929,name_91929,C,838,memo_91929
91930,name_91930,A,183,"this is memo, with comma 91930"
91931,name_91931,C,409,memo_91931
91932,name_91932,A,87,memo_91932
91933,name_91933,B,477,memo_91933
91934,name_91934,C,483,memo_91934
91935,name_91935,A,595,memo_91935
91936,name_91936,C,88,memo_91936
91937,name_91937,C,427,memo_91937
91938,name_91938,A,618,memo_91938
91939,name_91939,A,848,memo_91939
91940,name_91940,A,987,"this is memo, with comma 91940"
91941,name_91941,B,443,memo_91941
91942,name_91942,C,172,memo_91942
91943,name_91943,B,563,memo_91943
91944,name_91944,A,631,memo_91944
91945,name_91945,A,410,memo_91945
91946,name_91946,C,588,memo_91946
91947,name_91947,B,987,memo_91947
91948,name_91948,C,458,memo_91948
91949,name_91949,C,972,memo_91949
91950,name_91950,B,314,"this is memo, with comma 91950"
91951,name_91951,A,83,memo_91951
91952,name_91952,B,690,memo_91952
91953,name_91953,B,848,memo_91953
91954,name_91954,B,145,memo_91954
91955,name_91955,B,291,memo_91955
91956,name_91956,B,208,memo_91956
91957,name_91957,C,558,memo_91957
91958,name_91958,C,658,memo_91958
91959,name_91959,C,390,memo_91959
91960,name_91960,B,914,"this is memo, with comma 91960"
91961,name_91961,A,459,memo_91961
91962,name_91962,B,586,memo_91962
91963,name_91963,A,291,memo_91963
91964,name_91964,C,248,memo_91964
91965,name_91965,A,125,memo_91965
91966,name_91966,A,64,memo_91966
91967,name_91967,A,156,memo_91967
91968,name_91968,B,687,memo_91968
91969,name_91969,B,339,memo_91969
91970,name_91970,A,731,"this is memo, with comma 91970"
91971,name_91971,B,140,memo_91971
91972,name_91972,A,518,memo_91972
91973,name_91973,B,339,memo_91973
91974,name_91974,A,592,memo_91974
91975,name_91975,A,581,memo_91975
91976,name_91976,B,552,memo_91976
91977,name_91977,A,248,memo_91977
91978,name_91978,B,89,memo_91978
91979,name_91979,A,314,memo_91979
91980,name_91980,B,905,"this is memo, with comma 91980"
91981,name_91981,B,439,memo_91981
91982,name_91982,B,978,memo_91982
91983,name_91983,C,166,memo_91983
91984,name_91984,A,190,memo_91984
91985,name_91985,B,945,memo_91985
91986,name_91986,C,728,memo_91986
91987,name_91987,B,781,memo_91987
91988,name_91988,A,350,memo_91988
91989,name_91989,A,492,memo_91989
91990,name_91990,C,566,"this is memo, with comma 91990"
91991,name_91991,B,287,memo_91991
91992,name_91992,A,27,memo_91992
91993,name_91993,C,561,memo_91993
91994,name_91994,B,662,memo_91994
91995,name_91995,B,700,memo_91995
91996,name_91996,C,501,memo_91996
91997,name_91997,B,737,memo_91997
91998,name_91998,C,578,memo_91998
91999,name_91999,B,725,memo_91999
92000,name_92000,A,220,"this is memo, with comma 92000"
92001,name_92001,B,542,memo_92001
92002,name_92002,A,602,memo_92002
92003,name_92003,A,753,memo_92003
92004,name_92004,C,49,memo_92004
92005,name_92005,A,9,memo_92005
92006,name_92006,A,411,memo_92006
92007,name_92007,B,356,memo_92007
92008,name_92008,A,827,memo_92008
92009,name_92009,A,95,memo_92009
92010,name_92010,C,778,"this is memo, with comma 92010"
92011,name_92011,B,408,memo_92011
92012,name_92012,A,714,memo_92012
92013,name_92013,A,448,memo_92013
92014,name_92014,C,201,memo_92014
92015,name_92015,A,36,memo_92015
92016,name_92016,B,952,memo_92016
92017,name_92017,C,512,memo_92017
92018,name_92018,C,488,memo_92018
92019,name_92019,A,680,memo_92019
92020,name_92020,C,552,"this is memo, with comma 92020"
92021,name_92021,C,969,memo_92021
92022,name_92022,B,658,memo_92022
92023,name_92023,C,639,memo_92023
92024,name_92024,B,119,memo_92024
92025,name_92025,B,919,memo_92025
92026,name_92026,B,599,memo_92026
92027,name_92027,B,43,memo_92027
92028,name_92028,C,66,memo_92028
92029,name_92029,B,458,memo_92029
92030,name_92030,C,402,"this is memo, with comma 92030"
92031,name_92031,A,553,memo_92031
92032,name_92032,A,324,memo_92032
92033,name_92033,C,85,memo_92033
92034,name_92034,C,891,memo_92034
92035,name_92035,B,268,memo_92035
92036,name_92036,C,201,memo_92036
92037,name_92037,B,618,memo_92037
92038,name_92038,C,100,memo_92038
92039,name_92039,C,834,memo_92039
92040,name_92040,A,50,"this is memo, with comma 92040"
92041,name_92041,B,12,memo_92041
92042,name_92042,B,233,memo_92042
92043,name_92043,B,568,memo_92043
92044,name_92044,B,232,memo_92044
92045,name_92045,C,940,memo_92045
92046,name_92046,C,145,memo_92046
92047,name_92047,C,550,memo_92047
92048,name_92048,A,552,memo_92048
92049,name_92049,A,344,memo_92049
92050,name_92050,C,649,"this is memo, with comma 92050"
92051,name_92051,B,290,memo_92051
92052,name_92052,A,72,memo_92052
92053,name_92053,C,760,memo_92053
92054,name_92054,C,736,memo_92054
92055,name_92055,B,441,memo_92055
92056,name_92056,B,520,memo_92056
92057,name_92057,B,810,memo_92057
92058,name_92058,B,736,memo_92058
92059,name_92059,A,693,memo_92059
92060,name_92060,C,685,"this is memo, with comma 92060"
92061,name_92061,C,833,memo_92061
92062,name_92062,C,518,memo_92062
92063,name_92063,A,573,memo_92063
92064,name_92064,B,444,memo_92064
92065,name_92065,C,870,memo_92065
92066,name_92066,A,133,memo_92066
92067,name_92067,A,386,memo_92067
92068,name_92068,B,736,memo_92068
92069,name_92069,C,856,memo_92069
92070,name_92070,C,91,"this is memo, with comma 92070"
92071,name_92071,A,41,memo_92071
92072,name_92072,B,443,memo_92072
92073,name_92073,B,181,memo_92073
92074,name_92074,B,245,memo_92074
92075,name_92075,B,763,memo_92075
92076,name_92076,B,352,memo_92076
92077,name_92077,C,123,memo_92077
92078,name_92078,B,443,memo_92078
92079,name_92079,C,235,memo_92079
92080,name_92080,A,719,"this is memo, with comma 92080"
92081,name_92081,B,881,memo_92081
92082,name_92082,B,631,memo_92082
92083,name_92083,C,448,memo_92083
92084,name_92084,B,666,memo_92084
92085,name_92085,A,171,memo_92085
92086,name_92086,A,958,memo_92086
92087,name_92087,B,172,memo_92087
92088,name_92088,C,652,memo_92088
92089,name_92089,B,590,memo_92089
92090,name_92090,A,639,"this is memo, with comma 92090"
92091,name_92091,B,559,memo_92091
92092,name_92092,C,345,memo_92092
92093,name_92093,B,801,memo_92093
92094,name_92094,C,290,memo_92094
92095,name_92095,A,325,memo_92095
92096,name_92096,A,778,memo_92096
92097,name_92097,C,342,memo_92097
92098,name_92098,B,554,memo_92098
92099,name_92099,B,659,memo_92099
92100,name_92100,A,246,"this is memo, with comma 92100"
92101,name_92101,B,599,memo_92101
92102,name_92102,A,105,memo_92102
92103,name_92103,B,260,memo_92103
92104,name_92104,C,314,memo_92104
92105,name_92105,A,383,memo_92105
92106,name_92106,A,196,memo_92106
92107,name_92107,C,892,memo_92107
92108,name_92108,C,192,memo_92108
92109,name_92109,C,736,memo_92109
92110,name_92110,B,171,"this is memo, with comma 92110"
92111,name_92111,B,1,memo_92111
92112,name_92112,C,184,memo_92112
92113,name_92113,C,481,memo_92113
92114,name_92114,B,199,memo_92114
92115,name_92115,B,830,memo_92115
92116,name_92116,A,287,memo_92116
92117,name_92117,A,366,memo_92117
92118,name_92118,B,980,memo_92118
92119,name_92119,B,27,memo_92119
92120,name_92120,C,841,"this is memo, with comma 92120"
92121,name_92121,B,14,memo_92121
92122,name_92122,A,779,memo_92122
92123,name_92123,C,691,memo_92123
92124,name_92124,A,738,memo_92124
92125,name_92125,C,578,memo_92125
92126,name_92126,B,39,memo_92126
92127,name_92127,B,701,memo_92127
92128,name_92128,B,854,memo_92128
92129,name_92129,A,986,memo_92129
92130,name_92130,A,850,"this is memo, with comma 92130"
92131,name_92131,C,36,memo_92131
92132,name_92132,C,319,memo_92132
92133,name_92133,C,880,memo_92133
92134,name_92134,B,308,memo_92134
92135,name_92135,B,799,memo_92135
92136,name_92136,B,159,memo_92136
92137,name_92137,C,742,memo_92137
92138,name_92138,C,953,memo_92138
92139,name_92139,C,930,memo_92139
92140,name_92140,B,44,"this is memo, with comma 92140"
92141,name_92141,C,214,memo_92141
92142,name_92142,C,506,memo_92142
92143,name_92143,A,74,memo_92143
92144,name_92144,B,666,memo_92144
92145,name_92145,C,299,memo_92145
92146,name_92146,A,57,memo_92146
92147,name_92147,A,283,memo_92147
92148,name_92148,B,153,memo_92148
92149,name_92149,B,601,memo_92149
92150,name_92150,B,106,"this is memo, with comma 92150"
92151,name_92151,A,883,memo_92151
92152,name_92152,A,153,memo_92152
92153,name_92153,B,449,memo_92153
92154,name_92154,B,295,memo_92154
92155,name_92155,B,945,memo_92155
92156,name_92156,B,311,memo_92156
92157,name_92157,C,300,memo_92157
92158,name_92158,A,488,memo_92158
92159,name_92159,B,358,memo_92159
92160,name_92160,B,1000,"this is memo, with comma 92160"
92161,name_92161,A,243,memo_92161
92162,name_92162,B,110,memo_92162
92163,name_92163,A,938,memo_92163
92164,name_92164,A,531,memo_92164
92165,name_92165,B,453,memo_92165
92166,name_92166,B,82,memo_92166
92167,name_92167,B,877,memo_92167
92168,name_92168,A,615,memo_92168
92169,name_92169,C,795,memo_92169
92170,name_92170,B,436,"this is memo, with comma 92170"
92171,name_92171,C,244,memo_92171
92172,name_92172,B,69,memo_92172
92173,name_92173,C,638,memo_92173
92174,name_92174,C,925,memo_92174
92175,name_92175,A,34,memo_92175
92176,name_92176,C,854,memo_92176
92177,name_92177,A,734,memo_92177
92178,name_92178,A,752,memo_92178
92179,name_92179,B,313,memo_92179
92180,name_92180,A,484,"this is memo, with comma 92180"
92181,name_92181,B,151,memo_92181
92182,name_92182,C,689,memo_92182
92183,name_92183,C,979,memo_92183
92184,name_92184,A,697,memo_92184
92185,name_92185,A,626,memo_92185
92186,name_92186,B,423,memo_92186
92187,name_92187,C,757,memo_92187
92188,name_92188,A,644,memo_92188
92189,name_92189,A,926,memo_92189
92190,name_92190,C,44,"this is memo, with comma 92190"
92191,name_92191,C,462,memo_92191
92192,name_92192,B,62,memo_92192
92193,name_92193,A,110,memo_92193
92194,name_92194,B,202,memo_92194
92195,name_92195,A,354,memo_92195
92196,name_92196,A,957,memo_92196
92197,name_92197,A,976,memo_92197
92198,name_92198,B,715,memo_92198
92199,name_92199,C,550,memo_92199
92200,name_92200,B,892,"this is memo, with comma 92200"
92201,name_92201,A,733,memo_92201
92202,name_92202,A,241,memo_92202
92203,name_92203,A,672,memo_92203
92204,name_92204,A,706,memo_92204
92205,name_92205,C,692,memo_92205
92206,name_92206,B,336,memo_92206
92207,name_92207,C,558,memo_92207
92208,name_92208,A,287,memo_92208
92209,name_92209,C,863,memo_92209
92210,name_92210,C,67,"this is memo, with comma 92210"
92211,name_92211,B,387,memo_92211
92212,name_92212,B,477,memo_92212
92213,name_92213,C,11,memo_92213
92214,name_92214,A,421,memo_92214
92215,name_92215,C,265,memo_92215
92216,name_92216,A,84,memo_92216
92217,name_92217,C,122,memo_92217
92218,name_92218,C,78,memo_92218
92219,name_92219,A,824,memo_92219
92220,name_92220,C,664,"this is memo, with comma 92220"
92221,name_92221,C,196,memo_92221
92222,name_92222,B,467,memo_92222
92223,name_92223,A,191,memo_92223
92224,name_92224,B,361,memo_92224
92225,name_92225,A,965,memo_92225
92226,name_92226,C,663,memo_92226
92227,name_92227,A,787,memo_92227
92228,name_92228,B,301,memo_92228
92229,name_92229,A,925,memo_92229
92230,name_92230,C,512,"this is memo, with comma 92230"
92231,name_92231,B,734,memo_92231
92232,name_92232,C,149,memo_92232
92233,name_92233,B,113,memo_92233
92234,name_92234,B,691,memo_92234
92235,name_92235,A,666,memo_92235
92236,name_92236,B,263,memo_92236
92237,name_92237,B,876,memo_92237
92238,name_92238,A,109,memo_92238
92239,name_92239,C,10,memo_92239
92240,name_92240,C,56,"this is memo, with comma 92240"
92241,name_92241,C,50,memo_92241
92242,name_92242,B,115,memo_92242
92243,name_92243,C,26,memo_92243
92244,name_92244,B,313,memo_92244
92245,name_92245,C,842,memo_92245
92246,name_92246,B,499,memo_92246
92247,name_92247,C,802,memo_92247
92248,name_92248,C,135,memo_92248
92249,name_92249,C,838,memo_92249
92250,name_92250,C,897,"this is memo, with comma 92250"
92251,name_92251,C,678,memo_92251
92252,name_92252,B,881,memo_92252
92253,name_92253,C,797,memo_92253
